Year,Month,Member State,Product,Begin Date,End Date,Price(€/100kg)
2013,Sep,Belgium,Raw milk,01/09/2013,30/09/2013,39.58
2013,Sep,Bulgaria,Raw milk,01/09/2013,30/09/2013,33.78
2013,Sep,Czechia,Raw milk,01/09/2013,30/09/2013,33.94
2013,Sep,Denmark,Raw milk,01/09/2013,30/09/2013,40.5
2013,Sep,Germany,Raw milk,01/09/2013,30/09/2013,40
2013,Sep,Estonia,Raw milk,01/09/2013,30/09/2013,34.49
2013,Sep,Ireland,Raw milk,01/09/2013,30/09/2013,42.34
2013,Sep,Greece,Raw milk,01/09/2013,30/09/2013,44.05
2013,Sep,Spain,Raw milk,01/09/2013,30/09/2013,34.95
2013,Sep,France,Raw milk,01/09/2013,30/09/2013,37.08
2013,Sep,Croatia,Raw milk,01/09/2013,30/09/2013,36.02
2013,Sep,Italy,Raw milk,01/09/2013,30/09/2013,39.82
2013,Sep,Cyprus,Raw milk,01/09/2013,30/09/2013,57.07
2013,Sep,Latvia,Raw milk,01/09/2013,30/09/2013,31.47
2013,Sep,Lithuania,Raw milk,01/09/2013,30/09/2013,33.82
2013,Sep,Luxembourg,Raw milk,01/09/2013,30/09/2013,38.38
2013,Sep,Hungary,Raw milk,01/09/2013,30/09/2013,32.98
2013,Sep,Malta,Raw milk,01/09/2013,30/09/2013,52.33
2013,Sep,Netherlands,Raw milk,01/09/2013,30/09/2013,41.5
2013,Sep,Austria,Raw milk,01/09/2013,30/09/2013,38.86
2013,Sep,Poland,Raw milk,01/09/2013,30/09/2013,32.64
2013,Sep,Portugal,Raw milk,01/09/2013,30/09/2013,35.32
2013,Sep,Slovenia,Raw milk,01/09/2013,30/09/2013,33.05
2013,Sep,Slovakia,Raw milk,01/09/2013,30/09/2013,33.3
2013,Sep,Finland,Raw milk,01/09/2013,30/09/2013,48.66
2013,Sep,Sweden,Raw milk,01/09/2013,30/09/2013,41
2013,Sep,UK up to 01/02/2020,Raw milk,01/09/2013,30/09/2013,38
2013,Oct,European Union,Raw milk,01/10/2013,31/10/2013,39.5
2013,Oct,European Union + UK,Raw milk,01/10/2013,31/10/2013,39.4
2013,Oct,Belgium,Raw milk,01/10/2013,31/10/2013,40.76
2013,Oct,Bulgaria,Raw milk,01/10/2013,31/10/2013,35.05
2013,Oct,Czechia,Raw milk,01/10/2013,31/10/2013,35.06
2013,Oct,Denmark,Raw milk,01/10/2013,31/10/2013,42.5
2013,Oct,Germany,Raw milk,01/10/2013,31/10/2013,41.74
2013,Oct,Estonia,Raw milk,01/10/2013,31/10/2013,34.6
2013,Oct,Ireland,Raw milk,01/10/2013,31/10/2013,44.77
2013,Oct,Greece,Raw milk,01/10/2013,31/10/2013,44.9
2013,Oct,Spain,Raw milk,01/10/2013,31/10/2013,36.99
2013,Oct,France,Raw milk,01/10/2013,31/10/2013,36.6
2013,Oct,Croatia,Raw milk,01/10/2013,31/10/2013,36.49
2013,Oct,Italy,Raw milk,01/10/2013,31/10/2013,39.92
2013,Oct,Cyprus,Raw milk,01/10/2013,31/10/2013,58.39
2013,Oct,Latvia,Raw milk,01/10/2013,31/10/2013,32.57
2013,Oct,Lithuania,Raw milk,01/10/2013,31/10/2013,36.45
2013,Oct,Luxembourg,Raw milk,01/10/2013,31/10/2013,40.08
2013,Oct,Hungary,Raw milk,01/10/2013,31/10/2013,34.82
2013,Oct,Malta,Raw milk,01/10/2013,31/10/2013,51.24
2013,Oct,Netherlands,Raw milk,01/10/2013,31/10/2013,42.25
2013,Oct,Austria,Raw milk,01/10/2013,31/10/2013,40.35
2013,Oct,Poland,Raw milk,01/10/2013,31/10/2013,34.07
2013,Oct,Portugal,Raw milk,01/10/2013,31/10/2013,35.49
2013,Oct,Romania,Raw milk,01/10/2013,31/10/2013,31.25
2013,Oct,Slovenia,Raw milk,01/10/2013,31/10/2013,34.53
2013,Oct,Slovakia,Raw milk,01/10/2013,31/10/2013,34.41
2013,Oct,Finland,Raw milk,01/10/2013,31/10/2013,49.5
2013,Oct,Sweden,Raw milk,01/10/2013,31/10/2013,42.45
2013,Oct,UK up to 01/02/2020,Raw milk,01/10/2013,31/10/2013,38.54
2013,Nov,European Union,Raw milk,01/11/2013,30/11/2013,40.23
2013,Nov,European Union + UK,Raw milk,01/11/2013,30/11/2013,40.21
2013,Nov,Belgium,Raw milk,01/11/2013,30/11/2013,41.85
2013,Nov,Bulgaria,Raw milk,01/11/2013,30/11/2013,35.54
2013,Nov,Czechia,Raw milk,01/11/2013,30/11/2013,33.57
2013,Nov,Denmark,Raw milk,01/11/2013,30/11/2013,43.5
2013,Nov,Germany,Raw milk,01/11/2013,30/11/2013,42.46
2013,Nov,Estonia,Raw milk,01/11/2013,30/11/2013,35.4
2013,Nov,Ireland,Raw milk,01/11/2013,30/11/2013,44.87
2013,Nov,Greece,Raw milk,01/11/2013,30/11/2013,44.95
2013,Nov,Spain,Raw milk,01/11/2013,30/11/2013,37.67
2013,Nov,France,Raw milk,01/11/2013,30/11/2013,36.99
2013,Nov,Croatia,Raw milk,01/11/2013,30/11/2013,37.04
2013,Nov,Italy,Raw milk,01/11/2013,30/11/2013,40.06
2013,Nov,Cyprus,Raw milk,01/11/2013,30/11/2013,58.18
2013,Nov,Latvia,Raw milk,01/11/2013,30/11/2013,33.18
2013,Nov,Lithuania,Raw milk,01/11/2013,30/11/2013,36.31
2013,Nov,Luxembourg,Raw milk,01/11/2013,30/11/2013,40.99
2013,Nov,Hungary,Raw milk,01/11/2013,30/11/2013,35.04
2013,Nov,Malta,Raw milk,01/11/2013,30/11/2013,49.66
2013,Nov,Netherlands,Raw milk,01/11/2013,30/11/2013,44
2013,Nov,Austria,Raw milk,01/11/2013,30/11/2013,41.95
2013,Nov,Poland,Raw milk,01/11/2013,30/11/2013,36.55
2013,Nov,Portugal,Raw milk,01/11/2013,30/11/2013,36.46
2013,Nov,Slovenia,Raw milk,01/11/2013,30/11/2013,35.23
2013,Nov,Slovakia,Raw milk,01/11/2013,30/11/2013,35.03
2013,Nov,Finland,Raw milk,01/11/2013,30/11/2013,47.86
2013,Nov,Sweden,Raw milk,01/11/2013,30/11/2013,42.37
2013,Nov,UK up to 01/02/2020,Raw milk,01/11/2013,30/11/2013,40.01
2013,Dec,European Union,Raw milk,01/12/2013,31/12/2013,40.27
2013,Dec,European Union + UK,Raw milk,01/12/2013,31/12/2013,40.21
2013,Dec,Belgium,Raw milk,01/12/2013,31/12/2013,41.87
2013,Dec,Bulgaria,Raw milk,01/12/2013,31/12/2013,36.46
2013,Dec,Czechia,Raw milk,01/12/2013,31/12/2013,33.57
2013,Dec,Denmark,Raw milk,01/12/2013,31/12/2013,43.5
2013,Dec,Germany,Raw milk,01/12/2013,31/12/2013,42.24
2013,Dec,Estonia,Raw milk,01/12/2013,31/12/2013,37.5
2013,Dec,Ireland,Raw milk,01/12/2013,31/12/2013,42.63
2013,Dec,Greece,Raw milk,01/12/2013,31/12/2013,45.11
2013,Dec,Spain,Raw milk,01/12/2013,31/12/2013,38.25
2013,Dec,France,Raw milk,01/12/2013,31/12/2013,37.2
2013,Dec,Croatia,Raw milk,01/12/2013,31/12/2013,37.76
2013,Dec,Italy,Raw milk,01/12/2013,31/12/2013,40.09
2013,Dec,Cyprus,Raw milk,01/12/2013,31/12/2013,58.32
2013,Dec,Latvia,Raw milk,01/12/2013,31/12/2013,33.6
2013,Dec,Lithuania,Raw milk,01/12/2013,31/12/2013,36.27
2013,Dec,Luxembourg,Raw milk,01/12/2013,31/12/2013,42.92
2013,Dec,Hungary,Raw milk,01/12/2013,31/12/2013,35.3
2013,Dec,Malta,Raw milk,01/12/2013,31/12/2013,49.66
2013,Dec,Netherlands,Raw milk,01/12/2013,31/12/2013,44
2013,Dec,Austria,Raw milk,01/12/2013,31/12/2013,42.7
2013,Dec,Poland,Raw milk,01/12/2013,31/12/2013,37.17
2013,Dec,Portugal,Raw milk,01/12/2013,31/12/2013,37.03
2013,Dec,Romania,Raw milk,01/12/2013,31/12/2013,33.78
2013,Dec,Slovenia,Raw milk,01/12/2013,31/12/2013,36.12
2013,Dec,Slovakia,Raw milk,01/12/2013,31/12/2013,35.55
2013,Dec,Finland,Raw milk,01/12/2013,31/12/2013,48.57
2013,Dec,Sweden,Raw milk,01/12/2013,31/12/2013,41.97
2013,Dec,UK up to 01/02/2020,Raw milk,01/12/2013,31/12/2013,39.7
2012,Jan,European Union,Raw milk,01/01/2012,31/01/2012,34.42
2012,Jan,European Union + UK,Raw milk,01/01/2012,31/01/2012,34.36
2012,Jan,Belgium,Raw milk,01/01/2012,31/01/2012,31.97
2012,Jan,Bulgaria,Raw milk,01/01/2012,31/01/2012,33.1
2012,Jan,Czechia,Raw milk,01/01/2012,31/01/2012,31.84
2012,Jan,Denmark,Raw milk,01/01/2012,31/01/2012,36
2012,Jan,Estonia,Raw milk,01/01/2012,31/01/2012,32.73
2012,Jan,Ireland,Raw milk,01/01/2012,31/01/2012,34.48
2012,Jan,Greece,Raw milk,01/01/2012,31/01/2012,47.16
2012,Jan,Spain,Raw milk,01/01/2012,31/01/2012,32.33
2012,Jan,France,Raw milk,01/01/2012,31/01/2012,34.21
2012,Jan,Italy,Raw milk,01/01/2012,31/01/2012,38.95
2012,Jan,Cyprus,Raw milk,01/01/2012,31/01/2012,53.47
2012,Jan,Latvia,Raw milk,01/01/2012,31/01/2012,30.46
2012,Jan,Lithuania,Raw milk,01/01/2012,31/01/2012,29.89
2012,Jan,Luxembourg,Raw milk,01/01/2012,31/01/2012,33.42
2012,Jan,Hungary,Raw milk,01/01/2012,31/01/2012,30.08
2012,Jan,Malta,Raw milk,01/01/2012,31/01/2012,46.39
2012,Jan,Netherlands,Raw milk,01/01/2012,31/01/2012,36.5
2012,Jan,Austria,Raw milk,01/01/2012,31/01/2012,37.17
2012,Jan,Poland,Raw milk,01/01/2012,31/01/2012,28.82
2012,Jan,Portugal,Raw milk,01/01/2012,31/01/2012,32.08
2012,Jan,Romania,Raw milk,01/01/2012,31/01/2012,29.34
2012,Jan,Slovenia,Raw milk,01/01/2012,31/01/2012,32.42
2012,Jan,Slovakia,Raw milk,01/01/2012,31/01/2012,31.72
2012,Jan,Finland,Raw milk,01/01/2012,31/01/2012,45.18
2012,Jan,Sweden,Raw milk,01/01/2012,31/01/2012,37.16
2012,Jan,UK up to 01/02/2020,Raw milk,01/01/2012,31/01/2012,33.8
2012,Feb,European Union,Raw milk,01/02/2012,29/02/2012,34.41
2012,Feb,European Union + UK,Raw milk,01/02/2012,29/02/2012,34.32
2012,Feb,Belgium,Raw milk,01/02/2012,29/02/2012,32.13
2012,Feb,Bulgaria,Raw milk,01/02/2012,29/02/2012,32.29
2012,Feb,Czechia,Raw milk,01/02/2012,29/02/2012,32.27
2012,Feb,Denmark,Raw milk,01/02/2012,29/02/2012,35
2012,Feb,Germany,Raw milk,01/02/2012,29/02/2012,33.4
2012,Feb,Estonia,Raw milk,01/02/2012,29/02/2012,32.88
2012,Feb,Ireland,Raw milk,01/02/2012,29/02/2012,34.28
2012,Feb,Greece,Raw milk,01/02/2012,29/02/2012,46.71
2012,Feb,Spain,Raw milk,01/02/2012,29/02/2012,32.14
2012,Feb,France,Raw milk,01/02/2012,29/02/2012,34.51
2012,Feb,Italy,Raw milk,01/02/2012,29/02/2012,38.9
2012,Feb,Cyprus,Raw milk,01/02/2012,29/02/2012,53.33
2012,Feb,Latvia,Raw milk,01/02/2012,29/02/2012,30.38
2012,Feb,Lithuania,Raw milk,01/02/2012,29/02/2012,30.35
2012,Feb,Luxembourg,Raw milk,01/02/2012,29/02/2012,33.77
2012,Feb,Hungary,Raw milk,01/02/2012,29/02/2012,31.78
2012,Feb,Malta,Raw milk,01/02/2012,29/02/2012,46.09
2012,Feb,Netherlands,Raw milk,01/02/2012,29/02/2012,35.75
2012,Feb,Austria,Raw milk,01/02/2012,29/02/2012,37.08
2012,Feb,Poland,Raw milk,01/02/2012,29/02/2012,30.34
2012,Feb,Portugal,Raw milk,01/02/2012,29/02/2012,31.89
2012,Feb,Romania,Raw milk,01/02/2012,29/02/2012,29.88
2012,Feb,Slovenia,Raw milk,01/02/2012,29/02/2012,32.27
2012,Feb,Slovakia,Raw milk,01/02/2012,29/02/2012,31.63
2012,Feb,Finland,Raw milk,01/02/2012,29/02/2012,45.41
2012,Feb,Sweden,Raw milk,01/02/2012,29/02/2012,36.71
2012,Feb,UK up to 01/02/2020,Raw milk,01/02/2012,29/02/2012,33.54
2012,Mar,European Union,Raw milk,01/03/2012,31/03/2012,33.46
2012,Mar,European Union + UK,Raw milk,01/03/2012,31/03/2012,33.45
2012,Mar,Belgium,Raw milk,01/03/2012,31/03/2012,30.25
2012,Mar,Bulgaria,Raw milk,01/03/2012,31/03/2012,31.69
2012,Mar,Czechia,Raw milk,01/03/2012,31/03/2012,32.14
2012,Mar,Denmark,Raw milk,01/03/2012,31/03/2012,34
2012,Mar,Germany,Raw milk,01/03/2012,31/03/2012,32.7
2012,Mar,Estonia,Raw milk,01/03/2012,31/03/2012,32.7
2012,Mar,Ireland,Raw milk,01/03/2012,31/03/2012,33.41
2012,Mar,Greece,Raw milk,01/03/2012,31/03/2012,45.87
2012,Mar,Spain,Raw milk,01/03/2012,31/03/2012,31.46
2012,Mar,France,Raw milk,01/03/2012,31/03/2012,32.75
2012,Mar,Italy,Raw milk,01/03/2012,31/03/2012,38.89
2012,Mar,Cyprus,Raw milk,01/03/2012,31/03/2012,53.21
2012,Mar,Latvia,Raw milk,01/03/2012,31/03/2012,30.27
2012,Mar,Lithuania,Raw milk,01/03/2012,31/03/2012,29.28
2012,Mar,Luxembourg,Raw milk,01/03/2012,31/03/2012,33.14
2012,Mar,Hungary,Raw milk,01/03/2012,31/03/2012,31.29
2012,Mar,Malta,Raw milk,01/03/2012,31/03/2012,44.02
2012,Mar,Netherlands,Raw milk,01/03/2012,31/03/2012,34.25
2012,Mar,Austria,Raw milk,01/03/2012,31/03/2012,36.48
2012,Mar,Poland,Raw milk,01/03/2012,31/03/2012,30.25
2012,Mar,Portugal,Raw milk,01/03/2012,31/03/2012,30.94
2012,Mar,Romania,Raw milk,01/03/2012,31/03/2012,28.86
2012,Mar,Slovenia,Raw milk,01/03/2012,31/03/2012,31.44
2012,Mar,Slovakia,Raw milk,01/03/2012,31/03/2012,30.84
2012,Mar,Finland,Raw milk,01/03/2012,31/03/2012,43.35
2012,Mar,Sweden,Raw milk,01/03/2012,31/03/2012,35.57
2012,Mar,UK up to 01/02/2020,Raw milk,01/03/2012,31/03/2012,33.38
2012,Apr,European Union,Raw milk,01/04/2012,30/04/2012,31.95
2012,Apr,European Union + UK,Raw milk,01/04/2012,30/04/2012,32.04
2012,Apr,Belgium,Raw milk,01/04/2012,30/04/2012,28.93
2012,Apr,Bulgaria,Raw milk,01/04/2012,30/04/2012,29.45
2012,Apr,Czechia,Raw milk,01/04/2012,30/04/2012,30.71
2012,Apr,Denmark,Raw milk,01/04/2012,30/04/2012,34
2012,Apr,Germany,Raw milk,01/04/2012,30/04/2012,31.95
2012,Apr,Estonia,Raw milk,01/04/2012,30/04/2012,31.33
2012,Apr,Ireland,Raw milk,01/04/2012,30/04/2012,30.88
2012,Apr,Greece,Raw milk,01/04/2012,30/04/2012,45.03
2012,Apr,Spain,Raw milk,01/04/2012,30/04/2012,30.78
2012,Apr,France,Raw milk,01/04/2012,30/04/2012,29.91
2012,Apr,Italy,Raw milk,01/04/2012,30/04/2012,35.72
2012,Apr,Cyprus,Raw milk,01/04/2012,30/04/2012,52.53
2012,Apr,Latvia,Raw milk,01/04/2012,30/04/2012,29.46
2012,Apr,Lithuania,Raw milk,01/04/2012,30/04/2012,27.01
2012,Apr,Luxembourg,Raw milk,01/04/2012,30/04/2012,32.3
2012,Apr,Hungary,Raw milk,01/04/2012,30/04/2012,29.68
2012,Apr,Malta,Raw milk,01/04/2012,30/04/2012,43.92
2012,Apr,Netherlands,Raw milk,01/04/2012,30/04/2012,33.75
2012,Apr,Austria,Raw milk,01/04/2012,30/04/2012,34.6
2012,Apr,Poland,Raw milk,01/04/2012,30/04/2012,28.79
2012,Apr,Portugal,Raw milk,01/04/2012,30/04/2012,31.18
2012,Apr,Romania,Raw milk,01/04/2012,30/04/2012,27.19
2012,Apr,Slovenia,Raw milk,01/04/2012,30/04/2012,30.49
2012,Apr,Slovakia,Raw milk,01/04/2012,30/04/2012,29.75
2012,Apr,Finland,Raw milk,01/04/2012,30/04/2012,43.17
2012,Apr,Sweden,Raw milk,01/04/2012,30/04/2012,35.11
2012,Apr,UK up to 01/02/2020,Raw milk,01/04/2012,30/04/2012,32.86
2012,May,European Union,Raw milk,01/05/2012,31/05/2012,31.04
2012,May,European Union + UK,Raw milk,01/05/2012,31/05/2012,31.19
2012,May,Belgium,Raw milk,01/05/2012,31/05/2012,27.44
2012,May,Bulgaria,Raw milk,01/05/2012,31/05/2012,29.25
2012,May,Czechia,Raw milk,01/05/2012,31/05/2012,28.96
2012,May,Denmark,Raw milk,01/05/2012,31/05/2012,33
2012,May,Germany,Raw milk,01/05/2012,31/05/2012,30.85
2012,May,Estonia,Raw milk,01/05/2012,31/05/2012,29.64
2012,May,Ireland,Raw milk,01/05/2012,31/05/2012,28.84
2012,May,Greece,Raw milk,01/05/2012,31/05/2012,44.69
2012,May,Spain,Raw milk,01/05/2012,31/05/2012,30
2012,May,France,Raw milk,01/05/2012,31/05/2012,29.67
2012,May,Italy,Raw milk,01/05/2012,31/05/2012,35.51
2012,May,Cyprus,Raw milk,01/05/2012,31/05/2012,52.08
2012,May,Latvia,Raw milk,01/05/2012,31/05/2012,27.43
2012,May,Lithuania,Raw milk,01/05/2012,31/05/2012,23.24
2012,May,Luxembourg,Raw milk,01/05/2012,31/05/2012,29.63
2012,May,Hungary,Raw milk,01/05/2012,31/05/2012,28.48
2012,May,Malta,Raw milk,01/05/2012,31/05/2012,44.41
2012,May,Netherlands,Raw milk,01/05/2012,31/05/2012,32.75
2012,May,Austria,Raw milk,01/05/2012,31/05/2012,33.73
2012,May,Poland,Raw milk,01/05/2012,31/05/2012,27.46
2012,May,Portugal,Raw milk,01/05/2012,31/05/2012,30.84
2012,May,Romania,Raw milk,01/05/2012,31/05/2012,25.46
2012,May,Slovenia,Raw milk,01/05/2012,31/05/2012,29.75
2012,May,Slovakia,Raw milk,01/05/2012,31/05/2012,28.83
2012,May,Finland,Raw milk,01/05/2012,31/05/2012,42.93
2012,May,Sweden,Raw milk,01/05/2012,31/05/2012,34.26
2012,May,UK up to 01/02/2020,Raw milk,01/05/2012,31/05/2012,32.53
2012,Jun,European Union,Raw milk,01/06/2012,30/06/2012,30.83
2012,Jun,European Union + UK,Raw milk,01/06/2012,30/06/2012,30.9
2012,Jun,Belgium,Raw milk,01/06/2012,30/06/2012,26.66
2012,Jun,Bulgaria,Raw milk,01/06/2012,30/06/2012,28.22
2012,Jun,Czechia,Raw milk,01/06/2012,30/06/2012,27.73
2012,Jun,Denmark,Raw milk,01/06/2012,30/06/2012,32.5
2012,Jun,Germany,Raw milk,01/06/2012,30/06/2012,29.15
2012,Jun,Estonia,Raw milk,01/06/2012,30/06/2012,28.52
2012,Jun,Ireland,Raw milk,01/06/2012,30/06/2012,28.75
2012,Jun,Greece,Raw milk,01/06/2012,30/06/2012,43.65
2012,Jun,Spain,Raw milk,01/06/2012,30/06/2012,29.71
2012,Jun,France,Raw milk,01/06/2012,30/06/2012,32.21
2012,Jun,Italy,Raw milk,01/06/2012,30/06/2012,35.44
2012,Jun,Cyprus,Raw milk,01/06/2012,30/06/2012,51.91
2012,Jun,Latvia,Raw milk,01/06/2012,30/06/2012,25.58
2012,Jun,Lithuania,Raw milk,01/06/2012,30/06/2012,22.53
2012,Jun,Luxembourg,Raw milk,01/06/2012,30/06/2012,27.89
2012,Jun,Hungary,Raw milk,01/06/2012,30/06/2012,27.6
2012,Jun,Malta,Raw milk,01/06/2012,30/06/2012,48.15
2012,Jun,Netherlands,Raw milk,01/06/2012,30/06/2012,32
2012,Jun,Austria,Raw milk,01/06/2012,30/06/2012,31.71
2012,Jun,Poland,Raw milk,01/06/2012,30/06/2012,26.84
2012,Jun,Portugal,Raw milk,01/06/2012,30/06/2012,29.21
2012,Jun,Romania,Raw milk,01/06/2012,30/06/2012,24.72
2012,Jun,Slovenia,Raw milk,01/06/2012,30/06/2012,29.01
2012,Jun,Slovakia,Raw milk,01/06/2012,30/06/2012,27.69
2012,Jun,Finland,Raw milk,01/06/2012,30/06/2012,44.56
2012,Jun,Sweden,Raw milk,01/06/2012,30/06/2012,34.33
2012,Jun,UK up to 01/02/2020,Raw milk,01/06/2012,30/06/2012,31.53
2012,Jul,European Union,Raw milk,01/07/2012,31/07/2012,30.86
2012,Jul,European Union + UK,Raw milk,01/07/2012,31/07/2012,31.02
2012,Jul,Belgium,Raw milk,01/07/2012,31/07/2012,26.33
2012,Jul,Bulgaria,Raw milk,01/07/2012,31/07/2012,28.09
2012,Jul,Czechia,Raw milk,01/07/2012,31/07/2012,27.51
2012,Jul,Denmark,Raw milk,01/07/2012,31/07/2012,32
2012,Jul,Germany,Raw milk,01/07/2012,31/07/2012,29.04
2012,Jul,Estonia,Raw milk,01/07/2012,31/07/2012,27.33
2012,Jul,Ireland,Raw milk,01/07/2012,31/07/2012,28.45
2012,Jul,Greece,Raw milk,01/07/2012,31/07/2012,43.89
2012,Jul,Spain,Raw milk,01/07/2012,31/07/2012,29.32
2012,Jul,France,Raw milk,01/07/2012,31/07/2012,32.66
2012,Jul,Italy,Raw milk,01/07/2012,31/07/2012,35.82
2012,Jul,Cyprus,Raw milk,01/07/2012,31/07/2012,51.97
2012,Jul,Latvia,Raw milk,01/07/2012,31/07/2012,25.06
2012,Jul,Lithuania,Raw milk,01/07/2012,31/07/2012,21.97
2012,Jul,Luxembourg,Raw milk,01/07/2012,31/07/2012,27.23
2012,Jul,Hungary,Raw milk,01/07/2012,31/07/2012,27.66
2012,Jul,Malta,Raw milk,01/07/2012,31/07/2012,49.38
2012,Jul,Netherlands,Raw milk,01/07/2012,31/07/2012,32
2012,Jul,Austria,Raw milk,01/07/2012,31/07/2012,31.04
2012,Jul,Poland,Raw milk,01/07/2012,31/07/2012,27.34
2012,Jul,Portugal,Raw milk,01/07/2012,31/07/2012,29.1
2012,Jul,Romania,Raw milk,01/07/2012,31/07/2012,24.18
2012,Jul,Slovenia,Raw milk,01/07/2012,31/07/2012,28.11
2012,Jul,Slovakia,Raw milk,01/07/2012,31/07/2012,27.18
2012,Jul,Finland,Raw milk,01/07/2012,31/07/2012,44.28
2012,Jul,Sweden,Raw milk,01/07/2012,31/07/2012,34.67
2012,Jul,UK up to 01/02/2020,Raw milk,01/07/2012,31/07/2012,32.45
2012,Aug,European Union,Raw milk,01/08/2012,31/08/2012,31.06
2012,Aug,European Union + UK,Raw milk,01/08/2012,31/08/2012,31.24
2012,Aug,Belgium,Raw milk,01/08/2012,31/08/2012,28.03
2012,Aug,Bulgaria,Raw milk,01/08/2012,31/08/2012,28.58
2012,Aug,Czechia,Raw milk,01/08/2012,31/08/2012,28.06
2012,Aug,Denmark,Raw milk,01/08/2012,31/08/2012,32
2012,Aug,Germany,Raw milk,01/08/2012,31/08/2012,29.13
2012,Aug,Estonia,Raw milk,01/08/2012,31/08/2012,27.37
2012,Aug,Ireland,Raw milk,01/08/2012,31/08/2012,29.72
2012,Aug,Greece,Raw milk,01/08/2012,31/08/2012,44.79
2012,Aug,Spain,Raw milk,01/08/2012,31/08/2012,29.32
2012,Aug,France,Raw milk,01/08/2012,31/08/2012,32.12
2012,Aug,Italy,Raw milk,01/08/2012,31/08/2012,36.12
2012,Aug,Cyprus,Raw milk,01/08/2012,31/08/2012,51.83
2012,Aug,Latvia,Raw milk,01/08/2012,31/08/2012,25
2012,Aug,Lithuania,Raw milk,01/08/2012,31/08/2012,22.34
2012,Aug,Luxembourg,Raw milk,01/08/2012,31/08/2012,28.01
2012,Aug,Hungary,Raw milk,01/08/2012,31/08/2012,28.45
2012,Aug,Malta,Raw milk,01/08/2012,31/08/2012,50.38
2012,Aug,Netherlands,Raw milk,01/08/2012,31/08/2012,32
2012,Aug,Austria,Raw milk,01/08/2012,31/08/2012,30.66
2012,Aug,Poland,Raw milk,01/08/2012,31/08/2012,28.19
2012,Aug,Portugal,Raw milk,01/08/2012,31/08/2012,29.27
2012,Aug,Romania,Raw milk,01/08/2012,31/08/2012,24.79
2012,Aug,Slovenia,Raw milk,01/08/2012,31/08/2012,28.19
2012,Aug,Slovakia,Raw milk,01/08/2012,31/08/2012,27.24
2012,Aug,Finland,Raw milk,01/08/2012,31/08/2012,46.12
2012,Aug,Sweden,Raw milk,01/08/2012,31/08/2012,35.65
2012,Aug,UK up to 01/02/2020,Raw milk,01/08/2012,31/08/2012,32.87
2012,Sep,European Union,Raw milk,01/09/2012,30/09/2012,31.91
2012,Sep,European Union + UK,Raw milk,01/09/2012,30/09/2012,32.08
2012,Sep,Belgium,Raw milk,01/09/2012,30/09/2012,29.85
2012,Sep,Bulgaria,Raw milk,01/09/2012,30/09/2012,29.58
2012,Sep,Czechia,Raw milk,01/09/2012,30/09/2012,28.72
2012,Sep,Denmark,Raw milk,01/09/2012,30/09/2012,33
2012,Sep,Germany,Raw milk,01/09/2012,30/09/2012,30.84
2012,Sep,Estonia,Raw milk,01/09/2012,30/09/2012,27.77
2012,Sep,Ireland,Raw milk,01/09/2012,30/09/2012,33.31
2012,Sep,Greece,Raw milk,01/09/2012,30/09/2012,43.71
2012,Sep,Spain,Raw milk,01/09/2012,30/09/2012,30.49
2012,Sep,France,Raw milk,01/09/2012,30/09/2012,32.28
2012,Sep,Italy,Raw milk,01/09/2012,30/09/2012,36.43
2012,Sep,Cyprus,Raw milk,01/09/2012,30/09/2012,52.56
2012,Sep,Latvia,Raw milk,01/09/2012,30/09/2012,25.38
2012,Sep,Lithuania,Raw milk,01/09/2012,30/09/2012,24.48
2012,Sep,Luxembourg,Raw milk,01/09/2012,30/09/2012,29.41
2012,Sep,Hungary,Raw milk,01/09/2012,30/09/2012,28.69
2012,Sep,Malta,Raw milk,01/09/2012,30/09/2012,50.38
2012,Sep,Netherlands,Raw milk,01/09/2012,30/09/2012,32
2012,Sep,Austria,Raw milk,01/09/2012,30/09/2012,31.72
2012,Sep,Poland,Raw milk,01/09/2012,30/09/2012,28.13
2012,Sep,Portugal,Raw milk,01/09/2012,30/09/2012,29.6
2012,Sep,Romania,Raw milk,01/09/2012,30/09/2012,26.21
2012,Sep,Slovenia,Raw milk,01/09/2012,30/09/2012,29.13
2012,Sep,Slovakia,Raw milk,01/09/2012,30/09/2012,28.06
2012,Sep,Finland,Raw milk,01/09/2012,30/09/2012,46.68
2012,Sep,Sweden,Raw milk,01/09/2012,30/09/2012,35.72
2012,Sep,UK up to 01/02/2020,Raw milk,01/09/2012,30/09/2012,33.59
2012,Oct,European Union,Raw milk,01/10/2012,31/10/2012,32.95
2012,Oct,European Union + UK,Raw milk,01/10/2012,31/10/2012,33.16
2012,Oct,Belgium,Raw milk,01/10/2012,31/10/2012,32.24
2012,Oct,Bulgaria,Raw milk,01/10/2012,31/10/2012,30.93
2012,Oct,Czechia,Raw milk,01/10/2012,31/10/2012,29.19
2012,Oct,Denmark,Raw milk,01/10/2012,31/10/2012,35
2012,Oct,Germany,Raw milk,01/10/2012,31/10/2012,33.6
2012,Oct,Estonia,Raw milk,01/10/2012,31/10/2012,28.54
2012,Oct,Ireland,Raw milk,01/10/2012,31/10/2012,35.74
2012,Oct,Greece,Raw milk,01/10/2012,31/10/2012,45.33
2012,Oct,Spain,Raw milk,01/10/2012,31/10/2012,31.26
2012,Oct,France,Raw milk,01/10/2012,31/10/2012,31.23
